qtrs_frm_peak,Date0,GDPC10,usgdp_dv_pk0,Date1,GDPC11,usgdp_dv_pk1,Date2,GDPC12,usgdp_dv_pk2,Date3,GDPC13,usgdp_dv_pk3,Date4,GDPC14,usgdp_dv_pk4,Date5,GDPC15,usgdp_dv_pk5,Date6,GDPC16,usgdp_dv_pk6,Date7,GDPC17,usgdp_dv_pk7,Date8,GDPC18,usgdp_dv_pk8,Date9,GDPC19,usgdp_dv_pk9,Date10,GDPC110,usgdp_dv_pk10,Date11,GDPC111,usgdp_dv_pk11,Date12,GDPC112,usgdp_dv_pk12,Date13,GDPC113,usgdp_dv_pk13,Date14,GDPC114,usgdp_dv_pk14
28,1936-07-01,1113.291,1.0034638847426827,1944-07-01,2351.627,2.009346824523388,1952-01-01,2542.286,1.069790220275217,1955-10-01,2916.985,1.365348430098669,1960-04-01,3260.177,1.1983451237720388,1964-07-01,3956.657,1.3114632219846412,1967-01-01,4538.498,1.3845972676577032,1976-07-01,5969.089,1.2006980399082825,1980-10-01,6817.903,1.189522111677791,1987-01-01,8375.274,1.2240930461512556,1988-07-01,8897.107,1.2741808971403095,1998-10-01,12294.737,1.304124249900372,2008-04-01,15792.773,1.1873020978101994,2014-10-01,17141.235,1.087148872725603,,,
29,1936-10-01,1139.5682555058438,1.0271488663784547,1944-10-01,2370.623503642688,2.0255783800683282,1952-04-01,2547.762,1.072094513044098,1956-01-01,2905.656,1.3600456834734418,1960-07-01,3276.133,1.2042100798142739,1964-10-01,3968.878,1.3155139628084918,1967-04-01,4541.28,1.385445995496434,1976-10-01,6012.356,1.209401311394553,1981-01-01,6951.495,1.2128299583783468,1987-04-01,8465.63,1.2372990799213799,1988-10-01,9015.661,1.2911593646443613,1999-01-01,12410.778,1.3164329216582706,2008-07-01,15709.562,1.1810462873289822,2015-01-01,17280.647,1.0959908026474798,,,
30,1937-01-01,1158.918738124093,1.0445904072332302,1945-01-01,2376.434138036862,2.030543274487554,1952-07-01,2566.153,1.0798334188717984,1956-04-01,2929.666,1.3712840051674748,1960-10-01,3234.087,1.1887552075560748,1965-01-01,4064.915,1.3473461366486144,1967-07-01,4584.246,1.3985539898598074,1977-01-01,6083.391,1.2236901895240104,1981-04-01,6899.98,1.2038421168700293,1987-07-01,8539.075,1.2480334766437533,1989-01-01,9107.314,1.3042852607098578,1999-04-01,12514.408,1.3274251369465826,2008-10-01,15366.607,1.1552628995126375,2015-04-01,17380.875,1.10234756499369,,,
31,1937-04-01,1169.718601680296,1.0543248549551631,1945-04-01,2364.0909534126044,2.0199966449288453,1952-10-01,2650.431,1.115297477669414,1956-07-01,2927.034,1.3700520492033477,1961-01-01,3255.914,1.1967781704248308,1965-04-01,4116.267,1.3643671367947872,1967-10-01,4618.812,1.4090993264786305,1977-04-01,6201.659,1.2474801105293551,1981-07-01,6982.609,1.2182584297107701,1987-10-01,8685.694,1.2694626619257692,1989-04-01,9176.827,1.3142404221688482,1999-07-01,12679.977,1.3449873302600106,2009-01-01,15187.475,1.1417957396044354,2015-07-01,17437.08,1.1059122557753953,,,
32,1937-07-01,1170.344,1.0548885571924056,1945-07-01,2328.626,1.9896936285399849,1953-01-01,2699.699,1.1360293798128076,1956-10-01,2975.209,1.392601243189605,1961-04-01,3311.181,1.2170926932116333,1965-07-01,4207.782,1.3947004602948845,1968-01-01,4713.013,1.4378380076922441,1977-07-01,6313.559,1.269989091492068,1981-10-01,6906.529,1.204984723373727,1988-01-01,8730.569,1.2760213936694755,1989-07-01,9244.816,1.3239773270993693,1999-10-01,12888.281,1.3670824997419806,2009-04-01,15161.772,1.1398633857473885,2015-10-01,17462.579,1.1075294793363366,,,
33,1937-10-01,1160.6232741364918,1.0461267893010684,1945-10-01,2268.2304764186974,1.9380886956473458,1953-04-01,2720.566,1.1448101828091986,1957-01-01,2994.259,1.401517945741514,1961-07-01,3374.742,1.2404558463202144,1965-10-01,4304.731,1.4268349232792141,1968-04-01,4791.758,1.461861398655886,1977-10-01,6313.697,1.2700168505570621,1982-01-01,6799.233,1.1862647497257326,1988-04-01,8845.28,1.2927870466400002,1989-10-01,9263.033,1.3265862373218948,2000-01-01,12935.252,1.3720647958368113,2009-07-01,15216.647,1.1439888931942022,2016-01-01,17565.465,1.1140548200669924,,,
34,1938-01-01,1146.1935140540065,1.0331205374690895,1946-01-01,2193.7321748466106,1.8744336492916702,1953-07-01,2705.258,1.1383685988599603,1957-04-01,2987.699,1.3984474171987045,1961-10-01,3440.924,1.2647824018972524,1966-01-01,4409.518,1.4615673493252688,1968-07-01,4828.892,1.4731901763566144,1978-01-01,6333.848,1.2740702775041544,1982-04-01,6830.251,1.1916764719018946,1988-07-01,8897.107,1.3003618519899958,1990-01-01,9364.259,1.341083110911695,2000-04-01,13170.749,1.3970443743734473,2009-10-01,15379.155,1.1562062592838014,2016-04-01,17618.581,1.117423597143072,,,
35,1938-04-01,1134.1439969445182,1.022259715592365,1946-04-01,2119.1180358512192,1.8106796256922915,1953-10-01,2664.302,1.121134374126161,1957-07-01,3016.979,1.4121524592312444,1962-01-01,3502.298,1.2873416781654994,1966-04-01,4424.581,1.4665600920656061,1968-10-01,4847.885,1.478984528564024,1978-04-01,6578.605,1.3233037954084494,1982-07-01,6804.139,1.1871207013988339,1988-10-01,9015.661,1.317689180862271,1990-04-01,9398.243,1.345950059641031,2000-07-01,13183.89,1.3984382632193773,2010-01-01,15456.059,1.1619879089364618,2016-07-01,17724.489,1.1241406022370821,,,
36,1938-07-01,1131.564,1.01993423756679,1946-07-01,2058.375,1.7587777610685404,1954-01-01,2651.566,1.1157750840048193,1957-10-01,2985.775,1.3975468536443805,1962-04-01,3533.947,1.29897491918961,1966-07-01,4462.053,1.4789804635696835,1969-01-01,4923.76,1.5021323447982777,1978-07-01,6644.754,1.3366098417149952,1982-10-01,6806.857,1.1875949118854805,1989-01-01,9107.314,1.3310847784222914,1990-07-01,9404.494,1.3468452837614135,2000-10-01,13262.25,1.4067500454252262,2010-04-01,15605.628,1.1732325198396498,2016-10-01,17812.56,1.1297263309415668,,,
37,1938-10-01,1143.4279604481892,1.030627808106544,1946-10-01,2025.4900078604337,1.7306791916397517,1954-04-01,2654.456,1.1169911917663362,1958-01-01,2908.281,1.361274362958941,1962-07-01,3577.362,1.3149329955604827,1966-10-01,4498.66,1.4911141244271173,1969-04-01,4938.728,1.5066987568364234,1978-10-01,6734.069,1.3545757901929638,1983-01-01,6896.561,1.2032456026486,1989-04-01,9176.827,1.341244491396113,1990-10-01,9318.876,1.3345836778201385,2001-01-01,13219.251,1.4021890663151024,2010-07-01,15726.282,1.182303298436239,2017-01-01,17889.094,1.1345803482760926,,,
38,1939-01-01,1166.2509556598802,1.051199295198946,1947-01-01,2034.45,1.7383350536252589,1954-07-01,2684.434,1.1296058902005055,1958-04-01,2927.395,1.370221021886877,1962-10-01,3589.128,1.3192578309072451,1967-01-01,4538.498,1.5043187241276788,1969-07-01,4971.349,1.516650716156062,1979-01-01,6746.176,1.3570111452645952,1983-04-01,7053.5,1.230626809257817,1989-07-01,9244.816,1.3511814632629175,1991-01-01,9275.276,1.3283395934098556,2001-04-01,13301.394,1.4109021179452077,2010-10-01,15807.995,1.1884464891424162,2017-04-01,17979.218,1.1402962844385407,,,
39,1939-04-01,1194.4332230416312,1.0766013576495979,1947-04-01,2029.024,1.7336988099225525,1954-10-01,2736.96,1.1517087539657056,1958-07-01,2995.112,1.4019172080657543,1963-01-01,3628.306,1.3336585107657746,1967-04-01,4541.28,1.5052408386004676,1969-10-01,4947.104,1.5092540927017033,1979-04-01,6753.389,1.358462059292156,1983-07-01,7194.504,1.2552278303980438,1989-10-01,9263.033,1.3538439795008026,1991-04-01,9347.597,1.3386968968189397,2001-07-01,13248.142,1.4052535851985786,2011-01-01,15769.911,1.18558333058926,2017-07-01,18127.994,1.1497321075101352,,,
40,1939-07-01,1222.375,1.1017866542641024,1947-07-01,2024.834,1.7301186659648786,1955-01-01,2815.134,1.184604258515467,1958-10-01,3065.141,1.4346955683286216,1963-04-01,3669.02,1.3486237790224536,1967-07-01,4584.246,1.5194822370324754,1970-01-01,4939.759,1.5070132925667366,1979-07-01,6803.558,1.3685536863334278,1983-10-01,7344.597,1.2814146128013801,1990-01-01,9364.259,1.3686387244476195,1991-07-01,9394.834,1.3454618467108785,2001-10-01,13284.881,1.4091505551636203,2011-04-01,15876.839,1.1936221872684922,2017-10-01,18310.3,1.16129450440809,,,
