qtrs_frm_peak,Date0,GDPC10,usgdp_dv_pk0,Date1,GDPC11,usgdp_dv_pk1,Date2,GDPC12,usgdp_dv_pk2,Date3,GDPC13,usgdp_dv_pk3,Date4,GDPC14,usgdp_dv_pk4,Date5,GDPC15,usgdp_dv_pk5,Date6,GDPC16,usgdp_dv_pk6,Date7,GDPC17,usgdp_dv_pk7,Date8,GDPC18,usgdp_dv_pk8,Date9,GDPC19,usgdp_dv_pk9,Date10,GDPC110,usgdp_dv_pk10,Date11,GDPC111,usgdp_dv_pk11,Date12,GDPC112,usgdp_dv_pk12,Date13,GDPC113,usgdp_dv_pk13,Date14,GDPC114,usgdp_dv_pk14
30,1937-01-01,1158.918736594182,1.0445904058542463,1945-01-01,2376.376561369531,2.0304940781253467,1952-07-01,2564.401,1.0791223250081663,1956-04-01,2927.665,1.371283866226444,1960-10-01,3232.009,1.1888028472337422,1965-01-01,4062.311,1.3474030313915566,1967-07-01,4581.309,1.398549709273307,1977-01-01,6079.494,1.2236902807556271,1981-04-01,6895.559,1.2038420310197697,1987-07-01,8533.635,1.248037883240726,1989-01-01,9101.508,1.3042894698941765,1999-04-01,12498.694,1.3266048687240388,2008-10-01,15328.027,1.1524846195303693,2015-04-01,17422.845,1.1053725083931467,,,
31,1937-04-01,1169.7186002016272,1.0543248536223664,1945-04-01,2364.035305197963,2.0199490963323288,1952-10-01,2648.621,1.1145628361498279,1956-07-01,2925.035,1.3700520051466498,1961-01-01,3253.826,1.1968276119290444,1965-04-01,4113.629,1.36442438420402,1967-10-01,4615.853,1.4090950580278085,1977-04-01,6197.686,1.2474801556470358,1981-07-01,6978.135,1.2182583328095866,1987-10-01,8680.162,1.269467349923753,1989-04-01,9170.977,1.314244708650664,1999-07-01,12662.385,1.3439789461729552,2009-01-01,15155.94,1.139545731784339,2015-07-01,17486.021,1.1093806375815911,,,
32,1937-07-01,1170.344,1.0548885571924056,1945-07-01,2328.626,1.9896936285399849,1953-01-01,2697.855,1.1352809331048097,1956-10-01,2973.179,1.392602088730532,1961-04-01,3309.059,1.2171435045089416,1965-07-01,4205.086,1.3947591958523597,1968-01-01,4709.993,1.4378334534582389,1977-07-01,6309.514,1.269989074434741,1981-10-01,6902.105,1.2049848462628927,1988-01-01,8725.006,1.2760257521563358,1989-07-01,9238.923,1.3239816942492515,1999-10-01,12877.593,1.366821011158974,2009-04-01,15134.117,1.1379049027427401,2015-10-01,17514.062,1.111159666810621,,,
33,1937-10-01,1160.6232771825833,1.0461267920466604,1945-10-01,2268.345113026019,1.9381866468542746,1953-04-01,2718.709,1.144056478335731,1957-01-01,2992.219,1.4015202008823497,1961-07-01,3372.581,1.240508270653461,1965-10-01,4301.973,1.4268950509118157,1968-04-01,4788.688,1.461856908189466,1977-10-01,6309.652,1.2700168512955692,1982-01-01,6794.878,1.1862649180511036,1988-04-01,8839.641,1.2927910371427807,1989-10-01,9257.128,1.3265905575056947,2000-01-01,12924.179,1.3717656249253707,2009-07-01,15189.222,1.1420481408097933,2016-01-01,17613.264,1.117453424436176,,,
34,1938-01-01,1146.193519763712,1.0331205426155277,1946-01-01,2193.94705389442,1.8746172526149747,1953-07-01,2703.411,1.1376189464021627,1957-04-01,2985.663,1.3984494475594864,1961-10-01,3438.721,1.264835993848551,1966-01-01,4406.693,1.461628985720678,1968-07-01,4825.799,1.473185892604366,1978-01-01,6329.791,1.2740704614420941,1982-04-01,6825.876,1.1916766178534766,1988-07-01,8891.435,1.300365871797013,1990-01-01,9358.289,1.3410874108913056,2000-04-01,13160.842,1.3968849124322764,2009-10-01,15356.058,1.1545922160507862,2016-04-01,17668.203,1.120938966564262,,,
35,1938-04-01,1134.1440024629849,1.02225972056643,1946-04-01,2119.325717815612,1.8108570794703196,1953-10-01,2662.482,1.1203956659400744,1957-07-01,3014.919,1.4121526140045273,1962-01-01,3500.054,1.2873955984255763,1966-04-01,4421.747,1.4666221546913865,1968-10-01,4844.779,1.4789799731787188,1978-04-01,6574.39,1.323303739570594,1982-07-01,6799.781,1.1871208946989853,1988-10-01,9009.913,1.317693192725386,1990-04-01,9392.251,1.3459543273381784,2000-07-01,13178.419,1.3987505260537925,2010-01-01,15415.145,1.1590348529742591,2016-07-01,17764.388,1.127041314069494,,,
36,1938-07-01,1131.564,1.01993423756679,1946-07-01,2058.375,1.7587777610685404,1954-01-01,2649.755,1.1150400332483157,1957-10-01,2983.727,1.39754264792052,1962-04-01,3531.683,1.2990294290415048,1966-07-01,4459.195,1.4790430522345708,1969-01-01,4920.605,1.5021275998189119,1978-07-01,6640.497,1.3366098623153344,1982-10-01,6802.497,1.187595060021369,1989-01-01,9101.508,1.3310888945471107,1990-07-01,9398.499,1.3468496955131994,2000-10-01,13260.506,1.4074631974624172,2010-04-01,15557.277,1.1697214823717081,2016-10-01,17876.179,1.1341337664264872,,,
37,1938-10-01,1143.427949080021,1.0306277978598555,1946-10-01,2024.9887956579935,1.7302509310578713,1954-04-01,2652.643,1.116255328857163,1958-01-01,2906.274,1.3612645733147037,1962-07-01,3575.07,1.3149881064873072,1966-10-01,4495.777,1.491176711546811,1969-04-01,4935.564,1.5066941778648417,1978-10-01,6729.755,1.3545758553864164,1983-01-01,6892.144,1.2032458327222957,1989-04-01,9170.977,1.3412486850362575,1990-10-01,9312.937,1.3345882531650648,2001-01-01,13222.69,1.4034494269264182,2010-07-01,15671.967,1.178344801016302,2017-01-01,17977.299,1.140549209372155,,,
38,1939-01-01,1166.2509343509698,1.0511992759921778,1947-01-01,2033.061,1.7371482230865454,1954-07-01,2682.601,1.1288619167553096,1958-04-01,2925.379,1.370213130702334,1962-10-01,3586.827,1.3193125854955423,1967-01-01,4535.591,1.5043823731251156,1969-07-01,4968.164,1.5166460760062481,1979-01-01,6741.854,1.3570111614672946,1983-04-01,7048.982,1.2306269596854726,1989-07-01,9238.923,1.3511857378882572,1991-01-01,9269.367,1.3283444645309956,2001-04-01,13299.984,1.4116533718124324,2010-10-01,15750.625,1.1842589434694057,2017-04-01,18054.052,1.145418715823983,,,
39,1939-04-01,1194.433202446434,1.0766013390861346,1947-04-01,2027.639,1.7325153971823668,1954-10-01,2735.091,1.1509501669313462,1958-07-01,2993.068,1.4019178625008841,1963-01-01,3625.981,1.3337142739439933,1967-04-01,4538.37,1.5053041225983186,1969-10-01,4943.935,1.5092496177219497,1979-04-01,6749.063,1.3584622005231712,1983-07-01,7189.896,1.2552280393019504,1989-10-01,9257.128,1.3538482058359018,1991-04-01,9341.642,1.3387018164595554,2001-07-01,13244.784,1.4057944725743545,2011-01-01,15712.754,1.181411496434883,2017-07-01,18185.636,1.1537669124672065,,,
40,1939-07-01,1222.375,1.1017866542641024,1947-07-01,2023.452,1.7289378165735885,1955-01-01,2813.212,1.1838241656359025,1958-10-01,3063.085,1.4347130021297612,1963-04-01,3666.669,1.3486802007864762,1967-07-01,4581.309,1.5195462962686561,1970-01-01,4936.594,1.5070086090024382,1979-07-01,6799.2,1.3685538561126405,1983-10-01,7339.893,1.2814148492657071,1990-01-01,9358.289,1.3686429281677703,1991-07-01,9388.845,1.3454662313067889,2001-10-01,13280.859,1.4096234542775006,2011-04-01,15825.096,1.1898582735137124,2017-10-01,18359.432,1.1647932012546405,,,
